Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2025-10-10,The Ballad Of Matt & Mica,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,Angel On A Satellite,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,Cry For Me,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,That's My Floor,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,Feeling Diskinserted?,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,Love Is Everywhere,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,Tunnel Vision,Imaginal Disk,Magdalena Bay,1,1,1
2025-10-10,The Life of a Showgirl (feat. Sabrina Carpenter),The Life of a Showgirl,Taylor Swift,6,6,1
2025-10-10,Honey,The Life of a Showgirl,Taylor Swift,6,6,1
2025-10-10,CANCELLED!,The Life of a Showgirl,Taylor Swift,24,24,1
2025-10-10,Wood,The Life of a Showgirl,Taylor Swift,25,25,1
2025-10-10,Father Figure,The Life of a Showgirl,Taylor Swift,71,71,1
2025-10-10,Wi$h Li$t,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-10,Actually Romantic,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-10,Ruin the Friendship,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-10,Eldest Daughter,The Life of a Showgirl,Taylor Swift,2,2,1
2025-10-10,Opalite,The Life of a Showgirl,Taylor Swift,54,50,5
2025-10-10,Elizabeth Taylor,The Life of a Showgirl,Taylor Swift,25,25,1
2025-10-10,The Fate of Ophelia,The Life of a Showgirl,Taylor Swift,50,50,1
2025-10-10,Is It Over Now? (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,4,2,3
2025-10-10,Suburban Legends (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Now That We Don't Talk (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Say Don't Go (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Slut! (Taylor's Version) (From the Vault),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,New Romantics (Taylor's Version),1989 (Taylor's Version),Taylor Swift,3,3,1
2025-10-10,You Are in Love (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Wonderland (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Clean (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,I Know Places (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,This Love (Taylor’s Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,How You Get the Girl (Taylor's Version),1989 (Taylor's Version),Taylor Swift,3,3,1
2025-10-10,Wildest Dreams (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2025-10-10,Bad Blood (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2,2,1
2025-10-10,I Wish You Would (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Shake It Off (Taylor's Version),1989 (Taylor's Version),Taylor Swift,7,5,3
2025-10-10,All You Had to Do Was Stay (Taylor's Version),1989 (Taylor's Version),Taylor Swift,3,3,1
2025-10-10,Out of the Woods (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Style (Taylor's Version),1989 (Taylor's Version),Taylor Swift,4,4,1
2025-10-10,Blank Space (Taylor's Version),1989 (Taylor's Version),Taylor Swift,4,4,1
2025-10-10,Welcome to New York (Taylor's Version),1989 (Taylor's Version),Taylor Swift,1,1,1
2025-10-10,Waking Up in Vegas,One of the Boys,Katy Perry,3,3,1
2025-10-10,I Kissed a Girl,One of the Boys,Katy Perry,3,3,1
2025-10-10,Hot n Cold,One of the Boys,Katy Perry,3,3,1
2025-10-10,Fame Is a Gun,Addison,Addison Rae,7,7,1
2025-10-10,In the Rain,Addison,Addison Rae,7,7,1
2025-10-10,Chloe or Sam or Sophia or Marcus,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,3,3,1
2025-10-10,My Boy Only Breaks His Favorite Toys,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,2,2,1
2025-10-10,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,4,4,1
2025-10-10,I Knew You Were Trouble.,Red,Taylor Swift,2,2,1
2025-10-10,O.O,AD MARE,NMIXX,3,3,1
2025-10-10,TANK,AD MARE,NMIXX,2,2,1
2025-10-10,HOME,expérgo,NMIXX,1,1,1
2025-10-10,My Gosh,expérgo,NMIXX,1,1,1
2025-10-10,Just Did It,expérgo,NMIXX,1,1,1
2025-10-10,PAXXWORD,expérgo,NMIXX,1,1,1
2025-10-10,Love Me Like This,expérgo,NMIXX,1,1,1
2025-10-10,Young Dumb Stupid,expérgo,NMIXX,1,1,1
2025-10-10,Hold On Till May,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,The First Punch,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,I'm Low on Gas and You Need a Jacket,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,Tangled in the Great Escape,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,Bulls in the Bronx,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,King for a Day,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,Hell Above,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,May These Noises Startle You in Your Sleep Tonight,Collide With the Sky,Pierce the Veil,1,1,1
2025-10-10,Macy's Day Parade,Warning,Green Day,2,2,1
2025-10-10,Minority,Warning,Green Day,7,7,1
2025-10-10,Waiting,Warning,Green Day,5,3,3
2025-10-10,Jackass,Warning,Green Day,2,2,1
2025-10-10,Hold On,Warning,Green Day,2,2,1
2025-10-10,Deadbeat Holiday,Warning,Green Day,2,2,1
2025-10-10,Misery,Warning,Green Day,6,6,1
2025-10-10,Castaway,Warning,Green Day,2,2,1
2025-10-10,Fashion Victim,Warning,Green Day,2,2,1
2025-10-10,Church on Sunday,Warning,Green Day,2,2,1
2025-10-10,Blood Sex and Booze,Warning,Green Day,6,6,1
2025-10-10,Warning,Warning,Green Day,2,2,1
2025-10-10,Love Drunk,Love Drunk,Boys Like Girls,26,26,1
2025-10-10,When You're Looking Like That - Single Remix,Coast to Coast (Expanded Edition),Westlife,38,38,1
2025-10-10,Iris,Dizzy Up the Girl,Goo Goo Dolls,26,26,1
2025-10-10,The Rock Show,Take Off Your Pants and Jacket,blink-182,20,20,1
2025-10-10,Lips of an Angel,Extreme Behavior,Hinder,24,24,1
2025-10-10,Hitchin' a Ride,Nimrod,Green Day,18,18,1
2025-10-10,The Middle,Bleed American,Jimmy Eat World,23,23,1
2025-10-10,Stacy's Mom,I've Never Done Anything Like This,Bowling for Soup,25,25,1
2025-10-10,Weightless,Nothing Personal (Deluxe Version),All Time Low,25,25,1
2025-10-10,Jet Lag (feat. Natasha Bedingfield),Get Your Heart On! (Deluxe Edition),Simple Plan,24,24,1
2025-10-10,Uptown Girl,Coast to Coast (Expanded Edition),Westlife,18,18,1
2025-10-10,I Lay My Love On You - Remix,Coast to Coast (Expanded Edition),Westlife,33,30,3
2025-10-10,Nostalgia,So Close to What,Tate McRae,2,2,1
2025-10-10,Greenlight,So Close to What,Tate McRae,3,3,1
2025-10-10,Means I care,So Close to What,Tate McRae,2,2,1
2025-10-10,No I'm not in love,So Close to What,Tate McRae,2,2,1
2025-10-10,It's ok I'm ok,So Close to What,Tate McRae,4,4,1
2025-10-10,Like I do,So Close to What,Tate McRae,2,2,1
2025-10-10,I know love (feat. The Kid LAROI),So Close to What,Tate McRae,4,4,1
2025-10-10,Signs,So Close to What,Tate McRae,3,3,1
2025-10-10,Sports car,So Close to What,Tate McRae,8,8,1
2025-10-10,Purple lace bra,So Close to What,Tate McRae,2,2,1
2025-10-10,Dear god,So Close to What,Tate McRae,2,2,1
2025-10-10,bloodonmyhands (feat. Flo Milli),So Close to What,Tate McRae,3,3,1
2025-10-10,Revolving door,So Close to What,Tate McRae,4,4,1
2025-10-10,2 hands,So Close to What,Tate McRae,9,9,1
2025-10-10,Miss possessive,So Close to What,Tate McRae,2,2,1
2025-10-10,My Man on Willpower,Man’s Best Friend,Sabrina Carpenter,18,15,4
2025-10-10,Go Go Juice,Man’s Best Friend,Sabrina Carpenter,6,6,1
2025-10-10,When Did You Get Hot?,Man’s Best Friend,Sabrina Carpenter,6,6,1
2025-10-10,Headphones On,Addison,Addison Rae,3,3,1
2025-10-10,Life's No Fun Through Clear Waters,Addison,Addison Rae,3,3,1
2025-10-10,Times Like These,Addison,Addison Rae,3,3,1
2025-10-10,Summer Forever,Addison,Addison Rae,3,3,1
2025-10-10,High Fashion,Addison,Addison Rae,3,3,1
2025-10-10,Lost & Found,Addison,Addison Rae,3,3,1
2025-10-10,Aquamarine,Addison,Addison Rae,3,3,1
2025-10-10,Money Is Everything,Addison,Addison Rae,4,4,1
2025-10-10,Diet Pepsi,Addison,Addison Rae,3,3,1
2025-10-10,New York,Addison,Addison Rae,3,3,1
2025-10-10,You Won't Be Mine,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Stop,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Leave,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Bed of Lies,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Bent,Mad Season,Matchbox Twenty,2,2,1
2025-10-10,The Burn,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Rest Stop,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Mad Season,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,If You're Gone,Mad Season,Matchbox Twenty,2,2,1
2025-10-10,Last Beautiful Girl,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Crutch,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Black & White People,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Angry,Mad Season,Matchbox Twenty,1,1,1
2025-10-10,Begin Again (Taylor's Version),Red (Taylor's Version),Taylor Swift,7,1,7
2025-10-10,ROYGBIV,KOLORCOASTER,Maki,1,1,1
2025-10-10,abelyana,KOLORCOASTER,Maki,1,1,1
2025-10-10,Itim Na Ulap,KOLORCOASTER,Maki,1,1,1
2025-10-10,Nangungulila,KOLORCOASTER,Maki,1,1,1
2025-10-10,INDIGO (with u),KOLORCOASTER,Maki,1,1,1
2025-10-10,Dilaw,KOLORCOASTER,Maki,5,5,1
2025-10-10,Bughaw,KOLORCOASTER,Maki,1,1,1
2025-10-10,turning green,KOLORCOASTER,Maki,1,1,1
2025-10-10,Kahel Na Langit,KOLORCOASTER,Maki,1,1,1
2025-10-10,Namumula,KOLORCOASTER,Maki,1,1,1
2025-10-10,Décalcomanie,Memory,MAMAMOO,3,1,3
2025-10-10,Before Your Love,Thankful,Kelly Clarkson,1,1,1
2025-10-10,A Moment Like This,Thankful,Kelly Clarkson,1,1,1
2025-10-10,Anytime,Thankful,Kelly Clarkson,1,1,1
2025-10-10,Thankful,Thankful,Kelly Clarkson,1,1,1
2025-10-10,You Thought Wrong,Thankful,Kelly Clarkson,1,1,1
2025-10-10,Beautiful Disaster,Thankful,Kelly Clarkson,1,1,1
2025-10-10,Just Missed the Train,Thankful,Kelly Clarkson,1,1,1
2025-10-10,What's Up Lonely,Thankful,Kelly Clarkson,1,1,1
