Week,Song Name,Album Name,Artist Name,Streams,Sales,Airplay
2022-08-26,Pink Venom,Pink Venom,BLACKPINK,1,1,1
2022-08-26,bury a friend,WHEN WE ALL FALL ASLEEP WHERE DO WE GO?,Billie Eilish,6,4,2
2022-08-26,Shake It,<Queendom2> Part.2-1,Loona,1,1,1
2022-08-26,La Vie en Rose,COLOR*IZ,IZ*ONE,1,1,1
2022-08-26,Very Very Very,miss me?,I.O.I,3,1,3
2022-08-26,Pick Me,I.O.I 1st Mini Album 'Chrysalis',I.O.I,3,1,3
2022-08-26,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,3,1,3
2022-08-26,22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,5,2,4
2022-08-26,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2,1,2
2022-08-26,Squidward Nose,Squidward Nose,cupcakKe,2,1,2
2022-08-26,CPR,Queen Elizabitch,cupcakKe,2,1,2
2022-08-26,AUGHgust,Folkwhore,Taylor Swift CupcakKe,3,3,1
2022-08-26,#Beautiful,Me. I Am Mariah…The Elusive Chanteuse,Mariah Carey,3,1,3
2022-08-26,#Beautiful,Me. I Am Mariah... The Elusive Chanteuse,Mariah Carey,1,1,1
2022-08-26,Honey,Butterfly,Mariah Carey,2,1,2
2022-08-26,Talk that Talk,BETWEEN 1&2,TWICE,15,15,1
2022-08-26,When We Were Kids,BETWEEN 1&2,TWICE,14,14,1
2022-08-26,Gone,BETWEEN 1&2,TWICE,14,14,1
2022-08-26,Brave,BETWEEN 1&2,TWICE,14,14,1
2022-08-26,Trouble,BETWEEN 1&2,TWICE,14,14,1
2022-08-26,Basics,BETWEEN 1&2,TWICE,14,14,1
2022-08-26,Queen of Hearts,BETWEEN 1&2,TWICE,14,14,1
2022-08-26,My Satisfaction,After LIKE,IVE,61,60,2
2022-08-26,After LIKE,After LIKE,IVE,60,59,2
2022-08-26,evermore (feat. Bon Iver),evermore,Taylor Swift,2,2,1
2022-08-26,closure,evermore,Taylor Swift,2,2,1
2022-08-26,marjorie,evermore,Taylor Swift,2,2,1
2022-08-26,long story short,evermore,Taylor Swift,2,2,1
2022-08-26,cowboy like me,evermore,Taylor Swift,2,2,1
2022-08-26,ivy,evermore,Taylor Swift,2,2,1
2022-08-26,coney island (feat. The National),evermore,Taylor Swift,3,3,1
2022-08-26,dorothea,evermore,Taylor Swift,2,2,1
2022-08-26,happiness,evermore,Taylor Swift,2,2,1
2022-08-26,no body no crime (feat. HAIM),evermore,Taylor Swift,2,2,1
2022-08-26,tolerate it,evermore,Taylor Swift,2,2,1
2022-08-26,‘tis the damn season,evermore,Taylor Swift,2,2,1
2022-08-26,gold rush,evermore,Taylor Swift,2,2,1
2022-08-26,champagne problems,evermore,Taylor Swift,2,2,1
2022-08-26,willow,evermore,Taylor Swift,2,2,1
2022-08-26,Death by a Thousand Cuts,Lover,Taylor Swift,1,1,1
2022-08-26,Death By A Thousand Cocks,Bae,Taylor Swift CupcakKe,3,3,1
2022-08-26,Lover (Piano / Vocal),Lover,Taylor Swift,1,1,1
2022-08-26,I Forgot That You Existed (Piano / Vocal),Lover,Taylor Swift,1,1,1
2022-08-26,Blank Space (Voice Memo),1989 (Deluxe),Taylor Swift,1,1,1
2022-08-26,I Wish You Would (Voice Memo),1989 (Deluxe),Taylor Swift,1,1,1
2022-08-26,I Know Places (Voice Memo),1989 (Deluxe),Taylor Swift,1,1,1
2022-08-26,I Heart ?,Beautiful Eyes,Taylor Swift,2,2,1
2022-08-26,Beautiful Eyes,Beautiful Eyes,Taylor Swift,2,2,1
2022-08-26,Bad Liar,Bad Liar - Single,Selena Gomez,1,1,1
2022-08-26,I Heart ?,Beautiful Eyes - EP,Taylor Swift,1,1,1
2022-08-26,Beautiful Eyes,Beautiful Eyes - EP,Taylor Swift,1,1,1
2022-08-26,Slurp Now,Slurp Now,Taylor Swift CupcakKe,2,2,1
2022-08-26,AUGHgust,,Taylor Swift CupcakKe,1,1,1
2022-08-26,Slurp Now,,Taylor Swift CupcakKe,1,1,1
2022-08-26,Mean (And All You're Ever Gonna Eat Is Cum),,Taylor Swift CupcakKe,1,1,1
2022-08-26,Perfect Places,Melodrama,Lorde,1,1,1
2022-08-26,Liability (Reprise),Melodrama,Lorde,1,1,1
2022-08-26,Supercut,Melodrama,Lorde,1,1,1
2022-08-26,Writer in the Dark,Melodrama,Lorde,1,1,1
2022-08-26,Sober II (Melodrama),Melodrama,Lorde,1,1,1
2022-08-26,Hard Feelings/Loveless,Melodrama,Lorde,1,1,1
2022-08-26,Liability,Melodrama,Lorde,1,1,1
2022-08-26,The Louvre,Melodrama,Lorde,1,1,1
2022-08-26,Homemade Dynamite,Melodrama,Lorde,1,1,1
2022-08-26,Sober,Melodrama,Lorde,1,1,1
2022-08-26,Green Light,Melodrama,Lorde,1,1,1
2022-08-26,august,folklore,Taylor Swift,4,4,1
2022-08-26,The Feels,Formula of Love: O+T=<3,TWICE,4,4,1
2022-08-26,ELEVEN,ELEVEN,IVE,3,3,1
2022-08-26,Dreams Come True,Dreams Come True - SM STATION,aespa,5,5,1
2022-08-26,Wildest Dreams (Taylor's Version),This Love (Taylor’s Version),Taylor Swift,3,3,1
2022-08-26,The Great Mermaid,FEARLESS,LE SSERAFIM,4,4,1
2022-08-26,libidO,Instinct Pt. 1,OnlyOneOf,10,9,2
2022-08-26,Up!,DOUBLAST,Kep1er,5,5,1
2022-08-26,Blue Flame,FEARLESS,LE SSERAFIM,5,5,1
2022-08-26,This Love (Taylor’s Version),This Love (Taylor’s Version),Taylor Swift,5,5,1
2022-08-26,POP!,IM NAYEON,NAYEON,4,4,1
2022-08-26,FEARLESS,FEARLESS,LE SSERAFIM,3,3,1
2022-08-26,LOVE DIVE,LOVE DIVE,IVE,7,7,1
2022-08-26,I Know Places,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,1,1,1
2022-08-26,Starlight (Taylor's Version),Red (Taylor's Version),Taylor Swift,1,1,1
2022-08-26,I'm Only Me When I'm with You,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,1,1,1
2022-08-26,White Horse (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
2022-08-26,Wonderland,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,1,1,1
2022-08-26,Speak Now,reputation Stadium Tour Surprise Song Playlist,Taylor Swift,1,1,1
2022-08-26,Hey Stephen (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
2022-08-26,Forever & Always (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,1,1,1
