Week,Song Name,Artist Name,Streams,Sales,Airplay
2021-04-02,WAP (feat. Megan Thee Stallion),Cardi B,1,1,1
2021-04-02,Bad Blood,Taylor Swift,2,2,1
2021-04-02,Party in the U.S.A.,Miley Cyrus,1,1,1
2021-04-02,Sweet but Psycho,Ava Max,1,1,1
2021-04-02,Style,Taylor Swift,1,1,1
2021-04-02,Kill This Love,BLACKPINK,1,1,1
2021-04-02,Cherry Bomb,NCT 127,1,1,1
2021-04-02,mad woman,Taylor Swift,1,1,1
2021-04-02,The Boys,Girls' Generation,1,1,1
2021-04-02,BOCA,Dreamcatcher,1,1,1
2021-04-02,Electric Shock,f(x),1,1,1
2021-04-02,What the Hell,Avril Lavigne,1,1,1
2021-04-02,Jopping,SuperM,1,1,1
2021-04-02,Gashina,SUNMI,1,1,1
2021-04-02,Hellevator,Stray Kids,1,1,1
2021-04-02,Egoist (Olivia Hye),Loona,1,1,1
2021-04-02,Kick It,NCT 127,1,1,1
2021-04-02,Chain,NCT 127,1,1,1
2021-04-02,Like OOH-AHH,TWICE,1,1,1
2021-04-02,favOriTe,Loona,1,1,1
2021-04-02,Treacherous,Taylor Swift,1,1,1
2021-04-02,Misfit,NCT U,1,1,1
2021-04-02,Senorita,(G)I-DLE,1,1,1
2021-04-02,TiK ToK,Kesha,1,1,1
2021-04-02,Look What You Made Me Do,Taylor Swift,1,1,1
2021-04-02,So What,Loona,1,1,1
2021-04-02,Side Effects,Stray Kids,1,1,1
2021-04-02,MOVE - X1 Version,X1,1,1,1
2021-04-02,Feel Special,TWICE,1,1,1
2021-04-02,Rumor,H.I.N.P (Hot Issue of Ntl. Producers),1,1,1
2021-04-02,Love Letter,Loona,1,1,1
2021-04-02,LATATA,(G)I-DLE,1,1,1
2021-04-02,HIP,MAMAMOO,1,1,1
2021-04-02,Automatic,Red Velvet,1,1,1
2021-04-02,FAKE LOVE,BTS,1,1,1
2021-04-02,Confident,Demi Lovato,1,1,1
2021-04-02,BOSS,NCT,1,1,1
2021-04-02,God’s Menu,Stray Kids,1,1,1
2021-04-02,중독 (Overdose),EXO-K,1,1,1
2021-04-02,Answer,ATEEZ,1,1,1
2021-04-02,Womanizer,Britney Spears,1,1,1
2021-04-02,Black on Black,NCT,1,1,1
2021-04-02,The One That Got Away,Katy Perry,1,1,1
2021-04-02,Burning Up (FIRE),BTS,1,1,1
2021-04-02,Fear,Seventeen,1,1,1
2021-04-02,Sorry Not Sorry,Demi Lovato,1,1,1
2021-04-02,no body no crime (feat. HAIM),Taylor Swift,1,1,1
2021-04-02,Anaconda,Nicki Minaj,1,1,1
2021-04-02,We Are Never Ever Getting Back Together,Taylor Swift,1,1,1
2021-04-02,The 7th Sense,NCT U,1,1,1
2021-04-02,Naturally,Selena Gomez & the Scene,1,1,1
2021-04-02,I Got a Boy,소녀시대,1,1,1
2021-04-02,Chemtrails Over the Country Club,Lana Del Rey,1,1,1
2021-04-02,Red Light,f(x),1,1,1
2021-04-02,Follow the White Rabbit,Madison Beer,1,1,1
2021-04-02,Pretty Savage,BLACKPINK,1,1,1
2021-04-02,Come & Get It,Selena Gomez,1,1,1
2021-04-09,Tell Me Why (Taylor’s Version),Taylor Swift,2,2,1
2021-04-09,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift,2,2,1
2021-04-09,You Belong with Me (Taylor’s Version),Taylor Swift,3,3,1
2021-04-09,White Horse (Taylor’s Version),Taylor Swift,3,3,1
2021-04-09,Hey Stephen (Taylor’s Version),Taylor Swift,3,3,1
2021-04-09,Love Story (Taylor’s Version),Taylor Swift,3,3,1
2021-04-09,Fifteen (Taylor’s Version),Taylor Swift,3,3,1
2021-04-09,Fearless (Taylor’s Version),Taylor Swift,3,3,1
2021-04-09,Breathe (Taylor’s Version),Taylor Swift Colbie Caillat,1,1,1
2021-04-09,Wildest Dreams,Taylor Swift,1,1,1
2021-04-09,Bye Bye Baby (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-09,Don’t You (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-09,That’s When (feat. Keith Urban) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-09,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-09,Mr. Perfectly Fine (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-09,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-09,Today Was a Fairytale (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,The Other Side of the Door (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Superstar (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Come in with the Rain (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Untouchable (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Jump Then Fall (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Change (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,The Best Day (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,Forever & Always (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,The Way I Loved You (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,You’re Not Sorry (Taylor’s Version),Taylor Swift,1,1,1
2021-04-09,You're Not Sorry,Taylor Swift,1,1,1
2021-04-09,Tell Me Why,Taylor Swift,1,1,1
2021-04-09,Breathe (feat. Colbie Caillat),Taylor Swift,1,1,1
2021-04-09,You Belong with Me,Taylor Swift,1,1,1
2021-04-09,White Horse,Taylor Swift,1,1,1
2021-04-09,Forever & Always,Taylor Swift,1,1,1
2021-04-09,The Way I Loved You,Taylor Swift,1,1,1
2021-04-09,Fifteen,Taylor Swift,1,1,1
2021-04-09,Fearless,Taylor Swift,1,1,1
2021-04-16,잘자요 굿나잇,TWICE (트와이스),1,1,1
2021-04-16,Honeymoon Avenue,Ariana Grande,1,1,1
2021-04-16,Cornelia Street,Taylor Swift,1,1,1
2021-04-16,Dress,Taylor Swift,2,2,1
2021-04-16,Don’t You (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2021-04-16,Typo (YOU NEED TO CALM DOWN REMIX),cupcakKe,1,1,1
2021-04-16,WAP ft. Megan Thee Stallion,Cardi B,2,2,1
2021-04-16,Truth Hurts,Lizzo,1,1,1
2021-04-16,Deepthroat,cupcakKe,1,1,1
2021-04-16,Dark Horse  ft. Juicy J,Katy Perry,1,1,1
2021-04-16,Telephone ft. Beyoncé,Lady Gaga,1,1,1
2021-04-16,Fergalicious,Fergie,1,1,1
2021-04-16,Focus,Ariana Grande,1,1,1
2021-04-16,Salute,Little Mix,1,1,1
2021-04-16,False God,Taylor Swift,1,1,1
2021-04-16,Dancing With Our Hands Tied,Taylor Swift,1,1,1
2021-04-16,Step on Up,Ariana Grande,1,1,1
2021-04-16,Toxic,Britney Spears,1,1,1
2021-04-16,Womanizer (Director's Cut),Britney Spears,1,1,1
2021-04-16,911,Lady Gaga,1,1,1
2021-04-16,Break Free (feat. Zedd),Ariana Grande,1,1,1
2021-04-16,Breathe (Taylor’s Version),Taylor Swift Colbie Caillat,1,1,1
2021-04-16,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2021-04-16,happiness,Taylor Swift,1,1,1
2021-04-16,The Way I Loved You (Taylor’s Version),Taylor Swift,2,2,1
2021-04-16,Fearless (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Mary's Song (Oh My My My),Taylor Swift,1,1,1
2021-04-16,Bye Bye Baby (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-16,That’s When (feat. Keith Urban) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-16,Mr. Perfectly Fine (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-16,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-16,Today Was a Fairytale (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,The Other Side of the Door (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Superstar (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Come in with the Rain (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Untouchable (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Jump Then Fall (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Change (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,The Best Day (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Forever & Always (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,You’re Not Sorry (Taylor’s Version),Taylor Swift,1,1,1
2021-04-16,Tell Me Why (Taylor’s Version),Taylor Swift,1,1,1
2021-04-23,DEJAVU,TWICE (트와이스),1,1,1
2021-04-23,잘자요 굿나잇,TWICE (트와이스),1,1,1
2021-04-23,널 내게 담아,TWICE (트와이스),1,1,1
2021-04-23,You Are in Love,Taylor Swift,2,2,1
2021-04-23,Delicate,Taylor Swift,1,1,1
2021-04-23,Miss Americana & the Heartbreak Prince,Taylor Swift,1,1,1
2021-04-23,Breathe (Taylor’s Version),Taylor Swift Colbie Caillat,1,1,1
2021-04-23,tolerate it,Taylor Swift,1,1,1
2021-04-23,CALL ME BABY,EXO,1,1,1
2021-04-23,Ain't Your Mama,Jennifer Lopez,1,1,1
2021-04-23,you,dodie,1,1,1
2021-04-23,I Gotta Feeling,Black Eyed Peas,2,2,1
2021-04-23,Give Me Everything,Pitbull,1,1,1
2021-04-23,This Is Gospel,Panic! at the Disco,1,1,1
2021-04-23,Tag You're It,Melanie Martinez,1,1,1
2021-04-23,HUMAN,dodie,1,1,1
2021-04-23,Clarity,Zedd,1,1,1
2021-04-23,Domino,Jessie J,1,1,1
2021-04-23,Blank Space,Taylor Swift,1,1,1
2021-04-23,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1,1,1
2021-04-23,Better When I'm Dancin',Meghan Trainor,1,1,1
2021-04-23,Toxic,Britney Spears,1,1,1
2021-04-23,Work,Rihanna,2,2,1
2021-04-23,Let It Go - From Frozen/Soundtrack Version,Idina Menzel,1,1,1
2021-04-23,Work Bitch,Britney Spears,1,1,1
2021-04-23,I'm Yours,Jason Mraz,1,1,1
2021-04-23,High by the Beach,Lana Del Rey,1,1,1
2021-04-23,Pretty Hurts,Beyoncé,1,1,1
2021-04-23,Love Story (Taylor’s Version),Taylor Swift,2,2,1
2021-04-23,Rock Bottom,Hailee Steinfeld,2,2,1
2021-04-23,One More Night,Maroon 5,2,2,1
2021-04-23,Super Bass,Nicki Minaj,1,1,1
2021-04-23,Ride,twenty one pilots,1,1,1
2021-04-23,Give Your Heart a Break,Demi Lovato,1,1,1
2021-04-23,Only Girl (In the World),Rihanna,1,1,1
2021-04-23,Crying in the Club,Camila Cabello,2,2,1
2021-04-23,Unconditionally,Katy Perry,1,1,1
2021-04-23,Love You Like a Love Song,Selena Gomez & the Scene,1,1,1
2021-04-23,The Monster,Eminem,1,1,1
2021-04-23,Counting Stars,OneRepublic,1,1,1
2021-04-23,Norman fucking Rockwell,Lana Del Rey,1,1,1
2021-04-23,CHEER UP,TWICE,1,1,1
2021-04-23,Treat You Better,Shawn Mendes,1,1,1
2021-04-23,Airplanes (feat. Hayley Williams),B.o.B,2,2,1
2021-04-23,Really Don't Care,Demi Lovato,1,1,1
2021-04-23,As Long as You Love Me,Justin Bieber,1,1,1
2021-04-23,Mirrors,Justin Timberlake,1,1,1
2021-04-23,The Boys,Girls' Generation,1,1,1
2021-04-23,Single Ladies (Put a Ring on It),Beyoncé,2,2,1
2021-04-23,Wrecking Ball,Miley Cyrus,1,1,1
2021-04-23,How Far I'll Go - From Moana,Alessia Cara,1,1,1
2021-04-23,Trumpets,Jason Derulo,1,1,1
2021-04-23,On The Floor - Radio Edit,Jennifer Lopez,1,1,1
2021-04-23,Part of Me,Katy Perry,1,1,1
2021-04-23,Bubble Pop!,HyunA,1,1,1
2021-04-23,Firework,Katy Perry,1,1,1
2021-04-23,We Are Young (feat. Janelle Monáe),fun.,1,1,1
2021-04-23,Just Dance,Lady Gaga,1,1,1
2021-04-23,Most Girls,Hailee Steinfeld,1,1,1
2021-04-23,Human,Christina Perri,1,1,1
2021-04-23,Telephone,Lady Gaga,1,1,1
2021-04-23,365,Zedd,1,1,1
2021-04-23,Roar,Katy Perry,2,2,1
2021-04-23,Alejandro,Lady Gaga,1,1,1
2021-04-23,Timber (feat. Ke$ha),Pitbull,2,2,1
2021-04-23,Dollhouse,Melanie Martinez,1,1,1
2021-04-23,ME! (feat. Brendon Urie of Panic! at the Disco),Taylor Swift,1,1,1
2021-04-23,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,1,1,1
2021-04-23,Lose You to Love Me,Selena Gomez,2,2,1
2021-04-23,Worth It (feat. Kid Ink),Fifth Harmony,2,2,1
2021-04-23,Girl on Fire,Alicia Keys,1,1,1
2021-04-23,Halo,Beyoncé,1,1,1
2021-04-23,Let Her Go,Passenger,1,1,1
2021-04-23,Mr. Simple,SUPER JUNIOR,1,1,1
2021-04-23,Shape of You,Ed Sheeran,1,1,1
2021-04-23,Stronger (What Doesn't Kill You),Kelly Clarkson,1,1,1
2021-04-23,Kiss You,One Direction,1,1,1
2021-04-23,Run the World (Girls),Beyoncé,1,1,1
2021-04-23,All About That Bass,Meghan Trainor,1,1,1
2021-04-23,Ice Cream Cake,Red Velvet,1,1,1
2021-04-23,Boom Boom Pow,Black Eyed Peas,1,1,1
2021-04-23,Fancy,Iggy Azalea,1,1,1
2021-04-23,All of Me,John Legend,1,1,1
2021-04-23,Shower,Becky G,1,1,1
2021-04-23,Stay the Night - featuring Hayley Williams of Paramore,Zedd,1,1,1
2021-04-23,Love Me Like You Do - From Fifty Shades of Grey,Ellie Goulding,1,1,1
2021-04-23,Miss Movin' On,Fifth Harmony,1,1,1
2021-04-23,Blurred Lines,Robin Thicke,1,1,1
2021-04-23,Hey Soul Sister,Train,1,1,1
2021-04-23,Perfect,Ed Sheeran,1,1,1
2021-04-23,Shut Up and Dance,Walk the Moon,1,1,1
2021-04-23,Nothin' on You (feat. Bruno Mars),B.o.B,1,1,1
2021-04-23,We Can't Stop,Miley Cyrus,1,1,1
2021-04-23,Born to Die,Lana Del Rey,1,1,1
2021-04-23,Would You Be So Kind,dodie,1,1,1
2021-04-23,Starving,Hailee Steinfeld,1,1,1
2021-04-23,Call Me Maybe,Carly Rae Jepsen,1,1,1
2021-04-23,Black Magic,Little Mix,1,1,1
2021-04-23,Womanizer,Britney Spears,2,2,1
2021-04-23,Mary's Song (Oh My My My),Taylor Swift,1,1,1
2021-04-23,The Moment I Knew,Taylor Swift,1,1,1
2021-04-23,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-23,Fifteen (Taylor’s Version),Taylor Swift,1,1,1
2021-04-23,Locked Out of Heaven,Bruno Mars,1,1,1
2021-04-23,Fight Song,Rachel Platten,1,1,1
2021-04-23,Scream & Shout,will.i.am,1,1,1
2021-04-23,The One That Got Away,Katy Perry,1,1,1
2021-04-23,Centuries,Fall Out Boy,1,1,1
2021-04-23,That's My Girl,Fifth Harmony,1,1,1
2021-04-23,Summertime Sadness,Lana Del Rey,1,1,1
2021-04-23,She's So Mean,Matchbox Twenty,1,1,1
2021-04-23,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,1,1,1
2021-04-23,Thrift Shop (feat. Wanz),Macklemore,1,1,1
2021-04-23,IDGAF,Dua Lipa,1,1,1
2021-04-23,Who Says,Selena Gomez & the Scene,1,1,1
2021-04-23,Born This Way,Lady Gaga,1,1,1
2021-04-23,Make A Wish (Birthday Song),NCT U,1,1,1
2021-04-23,STRAWBERRY,TWICE,1,1,1
2021-04-23,Whatta Man (Good man),I.O.I,1,1,1
2021-04-23,HIGHLIGHT,Seventeen,1,1,1
2021-04-23,Satellite,Loona,1,1,1
2021-04-23,MOVE (Prod. by ZICO) - X1 Version,X1,1,1,1
2021-04-23,BIRTHDAY,Somi,1,1,1
2021-04-23,Black on Black,NCT,1,1,1
2021-04-23,無限的我 무한적아; LIMITLESS,NCT 127,1,1,1
2021-04-23,Dangerous Woman,Ariana Grande,1,1,1
2021-04-23,Teardrops on My Guitar - Radio Single Remix,Taylor Swift,1,1,1
2021-04-23,Eclipse,Loona,1,1,1
2021-04-23,We Are Never Ever Getting Back Together,Taylor Swift,1,1,1
2021-04-23,Girlfriend,Avril Lavigne,1,1,1
2021-04-23,Egoist (Olivia Hye),Loona,1,1,1
2021-04-30,Clean,Taylor Swift,1,1,1
2021-04-30,The Moment I Knew,Taylor Swift,1,1,1
2021-04-30,Sad Beautiful Tragic,Taylor Swift,1,1,1
2021-04-30,Mine,Taylor Swift,1,1,1
2021-04-30,White Horse (Taylor’s Version),Taylor Swift,1,1,1
2021-04-30,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-30,Don’t You (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-30,Don't U Wait No More,Red Velvet,1,1,1
2021-04-30,Summer Nights,John Travolta & Olivia Newton-John,1,1,1
2021-04-30,You & I,One Direction,1,1,1
2021-04-30,Lovesick Girls,BLACKPINK,1,1,1
2021-04-30,Macavity,Taylor Swift,1,1,1
2021-04-30,LOTTO (Korean Ver.),Exo,1,1,1
2021-04-30,positions,Ariana Grande,1,1,1
2021-04-30,evermore,Taylor Swift Bon Iver,1,1,1
2021-04-30,Pacifying Doll Party - Cesium '23 Odd Group,Melanie Martinez,1,1,1
2021-04-30,Smile,Katy Perry,1,1,1
2021-04-30,District 9,Stray Kids,1,1,1
2021-04-30,Chain,NCT 127,1,1,1
2021-04-30,breathin,Ariana Grande,1,1,1
2021-04-30,I Forgot That You Existed (Piano / Vocal),Taylor Swift,1,1,1
2021-04-30,How You Like That,BLACKPINK,1,1,1
2021-04-30,Hallucinate,Dua Lipa,1,1,1
2021-04-30,옥탑방 (Rooftop),N.Flying,1,1,1
2021-04-30,Tell Me Why (Taylor’s Version),Taylor Swift,2,2,1
2021-04-30,MIROH,Stray Kids,1,1,1
2021-04-30,Jumpin’,Red Velvet,1,1,1
2021-04-30,nasty,Ariana Grande,1,1,1
2021-04-30,NONSTOP,OH MY GIRL,1,1,1
2021-04-30,Orange Juice,Melanie Martinez,1,1,1
2021-04-30,부작용 (Side Effects),Stray Kids,1,1,1
2021-04-30,목소리 (Voice),이달의 소녀,1,1,1
2021-04-30,神메뉴 (God's Menu),Stray Kids,1,1,1
2021-04-30,OMG,Little Mix,1,1,1
2021-04-30,peace,Taylor Swift,1,1,1
2021-04-30,Forever & Always (Taylor’s Version),Taylor Swift,1,1,1
2021-04-30,FANCY,TWICE (트와이스),1,1,1
2021-04-30,Some Love,Red Velvet,1,1,1
2021-04-30,YESTODAY (Extended Ver.) (Bonus Track),NCT U,1,1,1
2021-04-30,illicit affairs,Taylor Swift,1,1,1
2021-04-30,TO BE OR NOT TO BE,원어스 (ONEUS),1,1,1
2021-04-30,successful,Ariana Grande,1,1,1
2021-04-30,Universe,EXO,1,1,1
2021-04-30,Bye Bye Baby (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-30,The Principal,Melanie Martinez,1,1,1
2021-04-30,꿈꾸는 마음으로 (Dreams Come True),WJSN (Cosmic Girls),1,1,1
2021-04-30,SAY SOMETHING,TWICE (트와이스),1,1,1
2021-04-30,Thinking of You,Katy Perry,1,1,1
2021-04-30,Body Talk,Red Velvet,1,1,1
2021-04-30,Simon Says,NCT 127,1,1,1
2021-04-30,the light is coming (feat. Nicki Minaj),Ariana Grande,1,1,1
2021-04-30,Swimming Pool,Red Velvet,1,1,1
2021-04-30,어린애 (Girls),Nature,1,1,1
2021-04-30,Welcome,IZ*ONE,1,1,1
2021-04-30,If U Seek Amy,Britney Spears,1,1,1
2021-04-30,Campfire,Red Velvet,1,1,1
2021-04-30,Baby Don`t Stop,NCT U,1,1,1
2021-04-30,Ridin',NCT DREAM,1,1,1
2021-04-30,Fool,Red Velvet,1,1,1
2021-04-30,How You Get the Girl,Taylor Swift,1,1,1
2021-04-30,SHADOW,TWICE,1,1,1
2021-04-30,Parade,Red Velvet,1,1,1
2021-04-30,All You Had to Do Was Stay,Taylor Swift,1,1,1
2021-04-30,One Of These Nights (Piano Version),Red Velvet,1,1,1
2021-04-30,Welcome to New York,Taylor Swift,1,1,1
2021-04-30,No Promises (feat. Demi Lovato),Cheat Codes,1,1,1
2021-04-30,west side,Ariana Grande,1,1,1
2021-04-30,HELL IN HEAVEN,TWICE (트와이스),1,1,1
2021-04-30,無限的我 (무한적아;Limitless),NCT 127,1,1,1
2021-04-30,Beautiful Ghosts,Taylor Swift,1,1,1
2021-04-30,Grrr 총량의 법칙 (Beware),Stray Kids,1,1,1
2021-04-30,About Love,Red Velvet,1,1,1
2021-04-30,The Other Side of the Door (Taylor’s Version),Taylor Swift,1,1,1
2021-04-30,Never Really Over,Katy Perry,1,1,1
2021-04-30,Double Knot,Stray Kids,1,1,1
2021-04-30,힐링 (Healing),Seventeen,1,1,1
2021-04-30,Recess,Melanie Martinez,1,1,1
2021-04-30,Freak,Little Mix,1,1,1
2021-04-30,M.I.A.,Stray Kids,1,1,1
2021-04-30,All Right,Red Velvet,1,1,1
2021-04-30,it's time to go,Taylor Swift,1,1,1
2021-04-30,Tag Me (@Me),Weekly,1,1,1
2021-04-30,Valkyrie,ONEUS,1,1,1
2021-04-30,Wave,ATEEZ,1,1,1
2021-04-30,pov,Ariana Grande,1,1,1
2021-04-30,텐데... (Timeless),NCT U,1,1,1
2021-04-30,Kiss and Make Up,Dua Lipa & BLACKPINK,1,1,1
2021-04-30,Don’t Need Your Love,NCT DREAM HRVY,1,1,1
2021-04-30,What Makes You Beautiful,One Direction,1,1,1
2021-04-30,Detention,Melanie Martinez,1,1,1
2021-04-30,Christmas Tree Farm,Taylor Swift,1,1,1
2021-04-30,Eyes Locked Hands Locked,Red Velvet,1,1,1
2021-04-30,Feel Good (SECRET CODE),프로미스나인,1,1,1
2021-04-30,Interlude: Past to Present,NCT U,1,1,1
2021-04-30,舞い落ちる花びら（Fallin' Flower）,Seventeen,1,1,1
2021-04-30,Stay Tonight,CHUNG HA,1,1,1
2021-04-30,mirrorball,Taylor Swift,1,1,1
2021-04-30,pete davidson,Ariana Grande,1,1,1
2021-04-30,Jelly,Red Velvet - IRENE & SEULGI,1,1,1
2021-04-30,OOPS!,이달의 소녀,1,1,1
2021-04-30,TOUCH,NCT 127,1,1,1
2021-04-30,Mr. Perfectly Fine (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2021-04-30,Teacher's Pet,Melanie Martinez,1,1,1
2021-04-30,Beep Beep,Little Mix,1,1,1
2021-04-30,The Way I Loved You (Taylor’s Version),Taylor Swift,1,1,1
2021-04-30,Misfit,NCT U,1,1,1
2021-04-30,epiphany,Taylor Swift,1,1,1
2021-04-30,놀이 (Naughty),레드벨벳-아이린 & 슬기,1,1,1
2021-04-30,Fearless (Taylor’s Version),Taylor Swift,1,1,1
2021-04-30,HWAA,(G)I-DLE,1,1,1
2021-04-30,Doin' Time,Lana Del Rey,1,1,1
2021-04-30,AS IF IT'S YOUR LAST,BLACKPINK,1,1,1
2021-04-30,Trumpets,Jason Derulo,1,1,1
2021-04-30,Wrecking Ball,Miley Cyrus,1,1,1
2021-04-30,Sucker For Pain (with Wiz Khalifa Imagine Dragons Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,1,1,1
2021-04-30,Fergalicious,Fergie,1,1,1
2021-04-30,Emperor's New Clothes,Panic! at the Disco,1,1,1
2021-04-30,Shower,Becky G,1,1,1
2021-04-30,Human,Christina Perri,1,1,1
2021-04-30,Tell Me Something I Don't Know,Selena Gomez & the Scene,1,1,1
2021-04-30,I Really Like You,Carly Rae Jepsen,1,1,1
2021-04-30,Hi High,Loona,1,1,1
2021-04-30,Perfect,Ed Sheeran,1,1,1
2021-04-30,Mr.Mr.,소녀시대,1,1,1
2021-04-30,Give Me Everything,Pitbull,1,1,1
2021-04-30,Give Your Heart a Break,Demi Lovato,1,1,1
2021-04-30,Stronger (What Doesn't Kill You),Kelly Clarkson,1,1,1
2021-04-30,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1,1,1
2021-04-30,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1,1,1
2021-04-30,We Can't Stop,Miley Cyrus,1,1,1
2021-04-30,Blurred Lines,Robin Thicke,1,1,1
2021-04-30,The One That Got Away,Katy Perry,1,1,1
2021-04-30,Shout Out to My Ex,Little Mix,1,1,1
2021-04-30,bad guy,Billie Eilish,1,1,1
2021-04-30,La Vie en Rose,IZ*ONE,1,1,1
2021-04-30,I Gotta Feeling,Black Eyed Peas,1,1,1
2021-04-30,She's So Mean,Matchbox Twenty,1,1,1
2021-04-30,Some Nights,fun.,1,1,1
2021-04-30,As Long as You Love Me,Justin Bieber,1,1,1
2021-04-30,Scream & Shout,will.i.am,1,1,1
2021-04-30,Wake Me Up,Avicii,1,1,1
2021-04-30,Carousel,Melanie Martinez,1,1,1
2021-04-30,That's My Girl,Fifth Harmony,1,1,1
2021-04-30,...Baby One More Time,Britney Spears,1,1,1
2021-04-30,Butterfly,Loona,1,1,1
2021-04-30,Cinnamon Girl,Lana Del Rey,1,1,1
2021-04-30,Style,Taylor Swift,1,1,1
2021-04-30,Work Bitch,Britney Spears,1,1,1
2021-04-30,I'm Yours,Jason Mraz,1,1,1
2021-04-30,Beautiful Girls,Sean Kingston,1,1,1
2021-04-30,High by the Beach,Lana Del Rey,1,1,1
2021-04-30,I Got a Boy,소녀시대,1,1,1
2021-04-30,Gee,Girls' Generation,1,1,1
2021-04-30,This Is Me,Keala Settle,1,1,1
2021-04-30,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,1,1,1
2021-04-30,Story of My Life,One Direction,1,1,1
2021-04-30,So What,Loona,1,1,1
2021-04-30,Nobody (Eng ver.),Wonder Girls,1,1,1
2021-04-30,Love Myself,Hailee Steinfeld,1,1,1
2021-04-30,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,1,1,1
2021-04-30,Who Says,Selena Gomez & the Scene,1,1,1
2021-04-30,Born to Die,Lana Del Rey,1,1,1
2021-04-30,Truth Hurts,Lizzo,1,1,1
2021-04-30,Oops!...I Did It Again,Britney Spears,1,1,1
2021-04-30,I Knew You Were Trouble.,Taylor Swift,1,1,1
2021-04-30,Lose Yourself - From 8 Mile Soundtrack,Eminem,1,1,1
2021-04-30,Neon Lights,Demi Lovato,1,1,1
2021-04-30,Party in the U.S.A.,Miley Cyrus,1,1,1
2021-04-30,One More Night,Maroon 5,1,1,1
2021-04-30,Part of Me,Katy Perry,1,1,1
2021-04-30,Bon Bon Chocolat,Everglow,1,1,1
2021-04-30,Pretty Hurts,Beyoncé,1,1,1
2021-04-30,We Are Young (feat. Janelle Monáe),fun.,1,1,1
2021-04-30,Hey Soul Sister,Train,1,1,1
2021-04-30,This Is What You Came For (feat. Rihanna),Calvin Harris,1,1,1
2021-04-30,Castle on the Hill,Ed Sheeran,1,1,1
2021-04-30,Let Her Go,Passenger,1,1,1
2021-04-30,Cry Baby,Melanie Martinez,1,1,1
2021-04-30,Slow Down,Selena Gomez,1,1,1
2021-04-30,Lighters,Bad Meets Evil,1,1,1
2021-04-30,One Thing,One Direction,1,1,1
2021-04-30,Heartbeat Song,Kelly Clarkson,1,1,1
2021-04-30,Mirrors,Justin Timberlake,1,1,1
